epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,1750.92,1.19931,0.77872,0.93749,0.63684,0.5127,0.54782,0.33615,1.2333,0.85296,0.96431,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
43,1876.26,1.19892,0.77195,0.93523,0.63784,0.51675,0.54729,0.33675,1.22722,0.85599,0.96404,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
44,2001.74,1.20083,0.77546,0.93665,0.6337,0.52177,0.55266,0.33969,1.22415,0.84971,0.96327,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
45,2127.88,1.19527,0.76669,0.93547,0.63615,0.51997,0.55071,0.33896,1.22417,0.85107,0.96177,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
46,2252.75,1.19471,0.7668,0.93467,0.64453,0.52131,0.55379,0.34115,1.22283,0.84953,0.96169,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
47,2377.64,1.18487,0.76086,0.93355,0.62492,0.52139,0.55266,0.33989,1.23024,0.85026,0.96154,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
48,2502.32,1.19353,0.75902,0.93389,0.62882,0.52354,0.55122,0.33921,1.22885,0.84979,0.96174,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
49,2628.21,1.18105,0.75212,0.93119,0.64404,0.51818,0.5534,0.34195,1.22662,0.84738,0.96251,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
50,2753.01,1.18399,0.75711,0.93203,0.62961,0.5188,0.55169,0.34039,1.22814,0.84818,0.96277,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
51,2878.03,1.18358,0.74942,0.93197,0.63368,0.51823,0.55214,0.34063,1.22521,0.84583,0.96098,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,3002.79,1.17998,0.74861,0.9299,0.64245,0.51699,0.55503,0.34282,1.2214,0.84576,0.96003,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
53,3127.11,1.17564,0.74489,0.9308,0.64885,0.52129,0.55596,0.34352,1.22632,0.84728,0.96171,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332
54,3251.7,1.16777,0.7359,0.92883,0.64086,0.51684,0.55246,0.34144,1.22473,0.84364,0.96081,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094
55,3376.08,1.17389,0.73987,0.92823,0.63093,0.52815,0.55343,0.34097,1.22587,0.84121,0.96086,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
56,3501.51,1.16587,0.73355,0.92569,0.63554,0.52509,0.55671,0.34352,1.22284,0.84166,0.96026,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335
