epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,1291.4,1.22415,0.81337,0.98152,0.62672,0.50316,0.53905,0.32727,1.24582,0.86473,1.00648,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034
66,1419.81,1.21885,0.81116,0.97933,0.61926,0.50914,0.53959,0.32804,1.24402,0.86456,1.0058,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916
67,1548.07,1.21501,0.80695,0.98116,0.61306,0.50302,0.53578,0.32528,1.24412,0.86434,1.00595,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
68,1676.17,1.22272,0.80691,0.97958,0.61222,0.50747,0.53871,0.32725,1.2442,0.86473,1.00551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
69,1804.2,1.21172,0.80101,0.97833,0.60978,0.50947,0.53732,0.32687,1.24614,0.8645,1.00561,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
70,1932.01,1.2101,0.79384,0.97443,0.61644,0.51007,0.53712,0.32584,1.24596,0.86384,1.00569,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
71,2061.18,1.21301,0.79672,0.97628,0.61371,0.51018,0.53904,0.32846,1.24213,0.86083,1.00372,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
72,2189.11,1.20864,0.79065,0.97555,0.61044,0.51672,0.54082,0.32874,1.24818,0.86118,1.00574,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
73,2317.15,1.20826,0.78988,0.97407,0.61286,0.51217,0.53986,0.32827,1.24518,0.85938,1.00516,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
74,2444.34,1.19753,0.78437,0.97342,0.61457,0.50856,0.54038,0.32885,1.24396,0.86084,1.00416,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
75,2572.05,1.20751,0.78392,0.97402,0.61713,0.51174,0.5414,0.32924,1.24441,0.86107,1.00391,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
76,2699.76,1.19478,0.7774,0.97121,0.61755,0.51047,0.541,0.32993,1.24714,0.86097,1.0041,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,2827.62,1.19742,0.78147,0.97035,0.61563,0.51767,0.54187,0.33005,1.24394,0.86088,1.00287,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
78,2955.18,1.19801,0.77641,0.97152,0.61535,0.51472,0.54268,0.33067,1.24451,0.85939,1.00387,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272
79,3083.14,1.19567,0.77392,0.96833,0.616,0.51908,0.54219,0.32913,1.24563,0.85808,1.0034,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
80,3211.94,1.18943,0.76929,0.96929,0.61698,0.51439,0.54385,0.33077,1.24734,0.85829,1.00369,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
81,3339.99,1.18142,0.76133,0.96756,0.60887,0.52268,0.54243,0.33038,1.24799,0.85937,1.00374,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
82,3467.53,1.18802,0.76671,0.96478,0.61606,0.51625,0.54167,0.32941,1.24764,0.85834,1.00239,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
83,3595.28,1.17944,0.75846,0.96254,0.6082,0.5199,0.5404,0.32817,1.24813,0.85937,1.00189,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
84,3722.76,1.18924,0.7619,0.9648,0.61666,0.51342,0.54147,0.32933,1.24787,0.85866,1.00249,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
85,3850.53,1.17978,0.75427,0.96181,0.62005,0.51303,0.54166,0.32982,1.24521,0.85635,1.00294,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
86,3978.73,1.18236,0.75521,0.96391,0.62042,0.51025,0.54103,0.32927,1.24521,0.85599,1.00213,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
87,4107.14,1.18094,0.75075,0.96222,0.61495,0.5129,0.54117,0.32946,1.2473,0.85824,1.00252,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
88,4235.76,1.17485,0.74801,0.96102,0.61636,0.5126,0.54126,0.32937,1.24737,0.85821,1.00227,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
89,4364.5,1.18039,0.74838,0.96103,0.62836,0.50819,0.54075,0.32914,1.24725,0.85749,1.002,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
90,4492.65,1.17032,0.73975,0.95981,0.6218,0.50984,0.54127,0.33041,1.24955,0.85691,1.0024,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
91,4621,1.16788,0.73993,0.95871,0.62227,0.5115,0.5432,0.33071,1.25013,0.8563,1.00283,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
92,4750.36,1.17105,0.73996,0.95792,0.61578,0.51645,0.54235,0.33015,1.24908,0.8576,1.00244,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
93,4878.7,1.16276,0.73457,0.95661,0.61899,0.51814,0.542,0.32923,1.24913,0.85753,1.00261,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
94,5006.98,1.16503,0.73271,0.95508,0.62566,0.51272,0.54325,0.32991,1.24797,0.85729,1.00188,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
95,5135.16,1.15963,0.72778,0.95535,0.62382,0.51464,0.54306,0.32947,1.24879,0.85858,1.00191,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
