epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,3403,1.1914,0.76888,0.95798,0.61913,0.50937,0.54042,0.32817,1.24269,0.86127,0.99251,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
80,3528.77,1.18146,0.76114,0.95549,0.61778,0.5115,0.53931,0.32862,1.24288,0.86234,0.99266,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
81,3654.26,1.19081,0.76527,0.95669,0.62773,0.50622,0.54215,0.32972,1.24144,0.85855,0.9925,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
82,3779.71,1.18075,0.75685,0.9537,0.62921,0.51238,0.54371,0.33068,1.24101,0.85899,0.9926,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
83,3905,1.18466,0.76042,0.9566,0.62106,0.51103,0.54231,0.32979,1.24168,0.85976,0.9926,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
84,4030.05,1.18366,0.75354,0.95437,0.623,0.50769,0.54123,0.3293,1.24179,0.85906,0.99245,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
85,4156.52,1.17624,0.75058,0.9532,0.61783,0.51203,0.5424,0.32937,1.24097,0.85929,0.99201,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
86,4281.95,1.1816,0.75059,0.9539,0.60892,0.51866,0.54187,0.32895,1.24147,0.85851,0.99236,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
87,4407.02,1.17212,0.74204,0.95244,0.616,0.51258,0.54213,0.32939,1.24084,0.8579,0.99272,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
88,4532.21,1.16917,0.74243,0.95054,0.61611,0.50998,0.54239,0.32959,1.2416,0.85837,0.99215,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
89,4657.82,1.17259,0.74221,0.95032,0.61048,0.51609,0.54159,0.32925,1.24189,0.85895,0.99206,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
90,4783.35,1.16477,0.73578,0.94886,0.62343,0.50917,0.54066,0.32794,1.2412,0.85863,0.99167,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
91,4908.93,1.16666,0.73424,0.94686,0.61679,0.5142,0.54109,0.32913,1.24193,0.85793,0.99161,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
92,5034.45,1.16122,0.72862,0.9474,0.61375,0.51579,0.54094,0.32962,1.24301,0.85856,0.99149,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
93,5160.06,1.15836,0.72548,0.94798,0.6211,0.51302,0.54221,0.32986,1.24345,0.85962,0.99214,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
94,5285.64,1.16104,0.72608,0.94676,0.62316,0.51452,0.5407,0.32898,1.24431,0.85921,0.99217,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
95,5411.56,1.16329,0.7257,0.94571,0.62505,0.5081,0.5396,0.3279,1.24528,0.86053,0.99296,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
96,5536.41,1.15948,0.71994,0.94566,0.61714,0.51118,0.53947,0.32803,1.24545,0.85976,0.99271,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
97,5662.27,1.15327,0.7163,0.94224,0.61457,0.51495,0.54024,0.3284,1.245,0.85984,0.99215,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
98,5787.54,1.15481,0.71782,0.94425,0.62258,0.50586,0.53947,0.32811,1.24502,0.85964,0.9922,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
99,5913.19,1.15156,0.7123,0.94223,0.63357,0.50147,0.53937,0.32775,1.24616,0.86004,0.99212,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
100,6038.9,1.15436,0.71397,0.94475,0.63548,0.50213,0.53934,0.32777,1.24637,0.86132,0.9923,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
101,6164.75,1.15055,0.70921,0.93963,0.62778,0.50518,0.54007,0.3283,1.24606,0.86094,0.99197,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
102,6290.77,1.1491,0.70921,0.94206,0.62167,0.50938,0.54089,0.32911,1.24593,0.8607,0.99196,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
103,6416.52,1.146,0.70601,0.94159,0.62037,0.51012,0.54019,0.32853,1.24606,0.86168,0.99206,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
104,6542.21,1.14635,0.70442,0.94017,0.61828,0.51255,0.54042,0.32889,1.24599,0.86181,0.99159,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
105,6667.26,1.1511,0.7074,0.94104,0.6249,0.50795,0.5404,0.32876,1.24626,0.86254,0.99118,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
106,6794.94,1.15205,0.7095,0.93926,0.62659,0.50846,0.5402,0.32914,1.24583,0.86193,0.99092,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
107,6920.38,1.14556,0.7049,0.94175,0.62361,0.51098,0.54058,0.32881,1.24619,0.86201,0.99088,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
108,7045.65,1.14753,0.70179,0.93973,0.61768,0.51425,0.54036,0.32884,1.24591,0.86269,0.99056,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
109,126.749,1.14017,0.69395,0.93652,0.61926,0.51295,0.5403,0.32847,1.24593,0.86272,0.99042,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
110,252.526,1.13622,0.69047,0.93747,0.613,0.51604,0.53976,0.32831,1.2464,0.86323,0.99055,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
111,377.882,1.13529,0.68761,0.93554,0.61836,0.51131,0.53981,0.32837,1.24658,0.86313,0.99056,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
112,503.208,1.13313,0.68504,0.93776,0.6164,0.51094,0.5392,0.32784,1.24719,0.86399,0.99068,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
113,628.62,1.12956,0.68303,0.93518,0.6182,0.50949,0.53787,0.32663,1.24739,0.86427,0.99103,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
114,754.707,1.12793,0.68363,0.93457,0.62177,0.50638,0.53743,0.32632,1.24791,0.86485,0.99126,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
115,880.305,1.12603,0.68116,0.93472,0.61845,0.50731,0.53655,0.32613,1.24828,0.86554,0.99131,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
116,1006.07,1.12701,0.68219,0.93447,0.61693,0.51111,0.53684,0.32607,1.24914,0.86641,0.99164,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
117,1133.3,1.12722,0.68019,0.93604,0.61992,0.50792,0.53647,0.32563,1.24918,0.8668,0.99169,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
118,1259.61,1.12517,0.67688,0.9325,0.61726,0.51061,0.53642,0.32569,1.24887,0.86771,0.99155,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
119,1385.34,1.1216,0.67637,0.93107,0.61849,0.5115,0.53638,0.32553,1.2486,0.86752,0.99138,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
120,1511.03,1.1181,0.67138,0.93271,0.622,0.51096,0.53609,0.3255,1.2486,0.86807,0.99146,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
121,1636.6,1.12448,0.67335,0.93139,0.6282,0.50873,0.53665,0.32552,1.24913,0.86856,0.99156,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
122,1762.19,1.11486,0.66814,0.93184,0.62166,0.51046,0.53615,0.32548,1.24934,0.86891,0.99168,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
123,1888.05,1.1137,0.66364,0.92803,0.61819,0.5117,0.53576,0.32551,1.2501,0.86938,0.99195,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
124,2013.82,1.11834,0.66703,0.93053,0.61811,0.51209,0.53566,0.32517,1.25036,0.86989,0.99203,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
125,2139.42,1.11281,0.66279,0.92964,0.62192,0.5101,0.53531,0.325,1.251,0.86975,0.99218,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947
126,2264.86,1.11442,0.66291,0.92881,0.62243,0.51184,0.5354,0.32486,1.25084,0.86993,0.99208,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
127,2389.92,1.10569,0.65909,0.92844,0.61966,0.51302,0.53546,0.32475,1.25125,0.86996,0.99213,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
128,2515.46,1.11433,0.66166,0.92896,0.61951,0.51105,0.53553,0.3247,1.25188,0.87004,0.9924,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,2641.83,1.10469,0.65534,0.92752,0.6204,0.51297,0.53558,0.32499,1.25224,0.87025,0.9925,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,2766.96,1.10752,0.659,0.92735,0.62281,0.51002,0.53538,0.32501,1.25254,0.87094,0.99248,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
